,match_id,match_comp_id,match_comp_name,match_season,match_status,match_match_minute,match_venue,match_game_week,match_home_team,match_away_team,match_home_id,match_away_id,match_date,match_home_score,match_away_score,match_home_tries,match_away_tries,match_home_conversions,match_away_conversions,match_home_penalties,match_away_penalties,match_home_drop_goals,match_away_drop_goals,match_round_id,match_stage,match_updated,home_carries_crossed_gain_line,home_carries_metres,home_carries_not_made_gain_line,home_clean_breaks,home_defenders_beaten,home_offload,home_passes,home_runs,home_turnovers_conceded,home_missed_tackles,home_tackles,home_turnovers_won,home_penalties_conceded,home_red_card_second_yellow,home_red_cards,home_yellow_cards,home_conversion_goals,home_kicks_from_hand,home_missed_conversion_goals,home_missed_penalty_goals,home_penalty_goals,home_mauls_lost,home_mauls_total,home_mauls_won,home_mauls_won_penalty,home_mauls_won_try,home_rucks_lost,home_rucks_total,home_rucks_won,home_lineout_success,home_lineout_won_steal,home_lineouts_Lost,home_lineouts_won,home_scrums_lost,home_scrums_success,home_scrums_won,home_possession,home_pc_possession_first,home_pc_possession_second,home_ball_possession_last_10_mins,away_carries_crossed_gain_line,away_carries_metres,away_carries_not_made_gain_line,away_clean_breaks,away_defenders_beaten,away_offload,away_passes,away_runs,away_turnovers_conceded,away_missed_tackles,away_tackles,away_turnovers_won,away_penalties_conceded,away_red_card_second_yellow,away_red_cards,away_yellow_cards,away_conversion_goals,away_kicks_from_hand,away_missed_conversion_goals,away_missed_penalty_goals,away_penalty_goals,away_mauls_lost,away_mauls_total,away_mauls_won,away_mauls_won_penalty,away_mauls_won_try,away_rucks_lost,away_rucks_total,away_rucks_won,away_lineout_success,away_lineout_won_steal,away_lineouts_Lost,away_lineouts_won,away_scrums_lost,away_scrums_success,away_scrums_won,away_possession,away_pc_possession_first,away_pc_possession_second,away_ball_possession_last_10_mins,home_lineouts_lost,away_lineouts_lost
value,4617421,1242,Super Rugby,2013,Result,80,Nelson Mandela Bay Stadium,4,Kings,Sharks,119,311,2013-03-09T17:10:00+00:00,12,21,0,0,0,0,4,6,0,1,4,Regular Season,2024-02-15T16:00:15+00:00,61.0,156.0,0.0,2.0,6.0,3.0,67.0,61.0,13.0,8.0,137.0,0.0,12.0,,0.0,0.0,0.0,21.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,47.0,43.0,0.87,0.0,2.0,13.0,1.0,0.9,9.0,0.0,0.0,0.0,,122.0,366.0,0.0,0.0,8.0,13.0,164.0,122.0,13.0,6.0,65.0,0.0,13.0,,0.0,0.0,0.0,25.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,3.0,90.0,87.0,0.89,0.0,1.0,8.0,0.0,1.0,5.0,0.0,0.0,0.0,,,
value,4617430,1242,Super Rugby,2013,Result,80,Eden Park,4,Blues,Bulls,296,308,2013-03-10T03:05:00+00:00,21,28,2,3,1,2,3,3,0,0,4,Regular Season,2024-02-15T15:04:10+00:00,96.0,410.0,0.0,5.0,25.0,8.0,123.0,96.0,20.0,10.0,84.0,0.0,8.0,,0.0,0.0,1.0,18.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,63.0,60.0,0.91,0.0,1.0,10.0,1.0,0.86,6.0,0.4,0.0,0.67,,85.0,322.0,0.0,8.0,10.0,6.0,97.0,85.0,17.0,25.0,102.0,0.0,7.0,,0.0,0.0,2.0,24.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,5.0,67.0,62.0,0.94,0.0,1.0,15.0,1.0,0.83,5.0,0.6,1.0,0.33,,,
value,4617466,1242,Super Rugby,2013,Result,80,Forsyth Barr,5,Highlanders,Hurricanes,302,299,2013-03-15T06:35:00+00:00,19,23,1,3,1,1,4,2,0,0,5,Regular Season,2024-02-15T15:03:53+00:00,122.0,568.0,0.0,14.0,33.0,13.0,147.0,122.0,12.0,30.0,152.0,0.0,6.0,,0.0,0.0,1.0,21.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,3.0,87.0,84.0,0.77,0.0,3.0,10.0,0.0,1.0,14.0,0.25,0.33,0.0,,120.0,452.0,0.0,8.0,30.0,6.0,171.0,120.0,18.0,32.0,126.0,0.0,10.0,,0.0,0.0,1.0,21.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,88.0,86.0,0.73,0.0,3.0,8.0,0.0,1.0,4.0,0.75,0.67,1.0,,,
value,4617475,1242,Super Rugby,2013,Result,80,Allianz Stadium,5,Waratahs,Cheetahs,617,239,2013-03-15T08:40:00+00:00,26,27,2,3,2,3,4,2,0,0,5,Regular Season,2024-02-15T15:03:57+00:00,131.0,431.0,0.0,10.0,23.0,9.0,170.0,131.0,14.0,13.0,92.0,0.0,5.0,,0.0,0.0,2.0,10.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,99.0,95.0,1.0,0.0,0.0,9.0,1.0,0.89,8.0,0.4,0.5,0.0,,99.0,290.0,0.0,7.0,13.0,14.0,113.0,99.0,13.0,23.0,175.0,0.0,11.0,,0.0,0.0,3.0,21.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0,68.0,64.0,1.0,0.0,0.0,4.0,2.0,0.8,8.0,0.6,0.5,1.0,,,
value,4617484,1242,Super Rugby,2013,Result,80,Nelson Mandela Bay Stadium,5,Kings,Chiefs,119,290,2013-03-15T17:10:00+00:00,24,35,2,4,1,3,4,3,0,0,5,Regular Season,2024-02-15T15:04:02+00:00,99.0,342.0,0.0,5.0,15.0,3.0,118.0,99.0,16.0,22.0,116.0,0.0,7.0,,0.0,0.0,1.0,24.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,6.0,84.0,78.0,0.86,0.0,2.0,12.0,1.0,0.89,8.0,0.33,0.33,0.33,,140.0,755.0,0.0,16.0,22.0,13.0,174.0,140.0,20.0,14.0,121.0,0.0,11.0,,0.0,1.0,3.0,17.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,71.0,71.0,0.9,0.0,1.0,9.0,1.0,0.86,6.0,0.67,0.67,0.67,,,
value,4617493,1242,Super Rugby,2013,Result,80,AMI Stadium (Addington),5,Crusaders,Bulls,305,308,2013-03-16T06:35:00+00:00,41,19,6,1,4,1,1,4,0,0,5,Regular Season,2024-02-15T15:02:47+00:00,149.0,671.0,0.0,6.0,24.0,11.0,263.0,149.0,19.0,4.0,86.0,0.0,8.0,,0.0,0.0,4.0,18.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,102.0,101.0,0.83,0.0,2.0,10.0,0.0,1.0,5.0,0.86,1.0,0.75,,66.0,153.0,0.0,0.0,4.0,1.0,81.0,66.0,12.0,24.0,170.0,0.0,8.0,,0.0,0.0,1.0,22.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,5.0,55.0,50.0,0.85,0.0,3.0,17.0,2.0,0.67,4.0,0.14,0.0,0.25,,,
value,4617502,1242,Super Rugby,2013,Result,80,Suncorp Stadium,5,Reds,Force,767,236,2013-03-16T08:40:00+00:00,12,19,0,1,0,1,4,4,0,0,5,Regular Season,2024-02-15T15:02:51+00:00,82.0,327.0,0.0,4.0,14.0,5.0,118.0,82.0,18.0,11.0,106.0,0.0,9.0,,0.0,1.0,0.0,22.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,3.0,62.0,59.0,0.89,0.0,1.0,8.0,1.0,0.88,7.0,0.0,0.0,0.0,,85.0,314.0,0.0,7.0,11.0,4.0,88.0,85.0,15.0,14.0,98.0,0.0,8.0,,0.0,0.0,1.0,21.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,3.0,73.0,70.0,0.73,0.0,4.0,11.0,2.0,0.8,8.0,1.0,1.0,0.0,,,
value,4617511,1242,Super Rugby,2013,Result,81,Growthpoint Kings Park,5,Sharks,Brumbies,311,467,2013-03-16T15:05:00+00:00,10,29,1,4,1,3,1,1,0,0,5,Regular Season,2024-02-15T15:02:55+00:00,126.0,354.0,0.0,5.0,24.0,18.0,135.0,126.0,15.0,28.0,143.0,0.0,8.0,,0.0,0.0,1.0,17.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,91.0,87.0,0.85,0.0,2.0,11.0,2.0,0.82,9.0,0.2,0.0,1.0,,132.0,474.0,0.0,8.0,28.0,23.0,179.0,132.0,15.0,24.0,127.0,0.0,10.0,,0.0,0.0,3.0,18.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,83.0,83.0,0.73,0.0,3.0,8.0,2.0,0.71,5.0,0.8,1.0,0.0,,,
value,4617556,1242,Super Rugby,2013,Result,81,Waikato Stadium,6,Chiefs,Highlanders,290,302,2013-03-22T06:35:00+00:00,19,7,1,1,1,1,4,0,0,0,6,Regular Season,2024-02-15T15:02:30+00:00,115.0,463.0,0.0,10.0,24.0,19.0,137.0,115.0,17.0,35.0,184.0,0.0,10.0,,0.0,0.0,1.0,24.0,0.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,3.0,64.0,61.0,0.89,0.0,1.0,8.0,1.0,0.91,10.0,0.5,0.5,0.0,,163.0,647.0,0.0,13.0,35.0,16.0,182.0,163.0,25.0,24.0,113.0,0.0,8.0,,0.0,1.0,1.0,14.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,111.0,104.0,0.75,0.0,3.0,9.0,0.0,1.0,7.0,0.5,0.5,0.0,,,
value,4617565,1242,Super Rugby,2013,Result,80,AMI Stadium (Addington),6,Crusaders,Kings,305,119,2013-03-23T06:35:00+00:00,55,20,7,2,7,2,2,2,0,0,6,Regular Season,2024-02-15T15:00:44+00:00,145.0,664.0,0.0,7.0,18.0,10.0,286.0,145.0,18.0,12.0,67.0,0.0,7.0,,0.0,0.0,7.0,15.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,107.0,106.0,1.0,0.0,0.0,12.0,0.0,1.0,7.0,0.78,0.8,0.75,,71.0,324.0,0.0,9.0,12.0,4.0,74.0,71.0,14.0,18.0,165.0,0.0,8.0,,0.0,0.0,2.0,15.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,48.0,46.0,0.82,0.0,2.0,9.0,1.0,0.86,6.0,0.22,0.2,0.25,,,
value,4617574,1242,Super Rugby,2013,Result,81,Suncorp Stadium,6,Reds,Bulls,767,308,2013-03-23T08:40:00+00:00,23,18,2,0,2,0,3,6,0,0,6,Regular Season,2024-02-15T15:00:48+00:00,118.0,547.0,0.0,9.0,34.0,9.0,125.0,118.0,25.0,11.0,70.0,0.0,11.0,,0.0,1.0,2.0,21.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,5.0,86.0,81.0,0.78,0.0,2.0,7.0,0.0,1.0,6.0,1.0,1.0,1.0,,68.0,251.0,0.0,2.0,11.0,6.0,88.0,68.0,17.0,34.0,145.0,0.0,12.0,,0.0,1.0,0.0,25.0,0.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,51.0,50.0,0.86,0.0,2.0,12.0,3.0,0.62,5.0,0.0,0.0,0.0,,,
value,4617583,1242,Super Rugby,2013,Result,81,NIB Stadium,6,Force,Cheetahs,236,239,2013-03-23T10:40:00+00:00,10,19,1,1,1,1,1,4,0,0,6,Regular Season,2024-02-15T15:00:51+00:00,132.0,477.0,0.0,4.0,19.0,10.0,155.0,132.0,18.0,16.0,100.0,0.0,11.0,,0.0,0.0,1.0,24.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,95.0,91.0,0.83,0.0,2.0,10.0,1.0,0.9,9.0,0.5,1.0,0.0,,96.0,328.0,0.0,4.0,16.0,4.0,130.0,96.0,15.0,19.0,136.0,0.0,10.0,,0.0,0.0,1.0,24.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,6.0,76.0,70.0,0.82,0.0,2.0,9.0,1.0,0.83,5.0,0.5,0.0,1.0,,,
value,4617592,1242,Super Rugby,2013,Result,81,Growthpoint Kings Park,6,Sharks,Rebels,311,53,2013-03-23T15:05:00+00:00,64,7,10,1,7,1,0,0,0,0,6,Regular Season,2024-02-15T15:00:55+00:00,85.0,505.0,0.0,11.0,19.0,6.0,90.0,85.0,12.0,11.0,90.0,0.0,8.0,,0.0,1.0,7.0,17.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,53.0,51.0,0.92,0.0,1.0,11.0,0.0,1.0,7.0,0.91,1.0,0.86,,95.0,220.0,0.0,1.0,11.0,11.0,129.0,95.0,15.0,19.0,75.0,0.0,12.0,,0.0,1.0,1.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,61.0,55.0,0.67,0.0,3.0,6.0,1.0,0.92,11.0,0.09,0.0,0.14,,,
value,4617601,1242,Super Rugby,2013,Result,80,Newlands,6,Stormers,Brumbies,314,467,2013-03-23T17:10:00+00:00,35,22,4,1,3,1,3,5,0,0,6,Regular Season,2024-02-15T15:00:59+00:00,102.0,504.0,0.0,8.0,25.0,4.0,87.0,102.0,14.0,29.0,117.0,0.0,10.0,,0.0,0.0,3.0,34.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,8.0,76.0,68.0,0.82,0.0,2.0,9.0,1.0,0.75,3.0,0.8,0.75,1.0,,115.0,434.0,0.0,4.0,27.0,10.0,140.0,115.0,16.0,26.0,95.0,0.0,9.0,,0.0,0.0,1.0,27.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,3.0,79.0,76.0,0.73,0.0,4.0,11.0,1.0,0.75,3.0,0.2,0.25,0.0,,,
value,4617610,1242,Super Rugby,2013,Result,81,Allianz Stadium,6,Waratahs,Blues,617,296,2013-03-24T05:05:00+00:00,30,27,3,3,3,3,3,2,0,0,6,Regular Season,2024-02-15T15:00:11+00:00,123.0,560.0,0.0,10.0,15.0,2.0,174.0,123.0,17.0,20.0,103.0,0.0,8.0,,0.0,0.0,3.0,6.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,4.0,96.0,92.0,0.67,0.0,3.0,6.0,1.0,0.9,9.0,0.5,0.25,1.0,,91.0,406.0,0.0,9.0,21.0,7.0,119.0,91.0,15.0,16.0,140.0,0.0,12.0,,0.0,0.0,3.0,9.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,66.0,65.0,0.83,0.0,1.0,5.0,1.0,0.9,9.0,0.5,0.75,0.0,,,
value,4617646,1242,Super Rugby,2013,Result,80,Forsyth Barr,7,Highlanders,Reds,302,767,2013-03-29T06:35:00+00:00,33,34,3,4,3,4,4,2,0,0,7,Regular Season,2024-02-15T14:04:14+00:00,115.0,371.0,0.0,8.0,22.0,7.0,151.0,115.0,9.0,12.0,131.0,0.0,7.0,,0.0,1.0,3.0,20.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,89.0,88.0,0.8,0.0,3.0,12.0,0.0,1.0,6.0,0.43,0.25,0.67,,120.0,416.0,0.0,7.0,12.0,13.0,119.0,120.0,9.0,22.0,137.0,0.0,11.0,,0.0,0.0,4.0,22.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,84.0,81.0,0.83,0.0,1.0,5.0,2.0,0.75,6.0,0.57,0.75,0.33,,,
value,4617655,1242,Super Rugby,2013,Result,80,Westpac Stadium,7,Hurricanes,Kings,299,119,2013-03-30T03:35:00+00:00,46,30,6,3,5,3,2,3,0,0,7,Regular Season,2024-02-15T14:02:36+00:00,102.0,463.0,0.0,4.0,18.0,8.0,166.0,102.0,21.0,11.0,113.0,0.0,11.0,,0.0,0.0,5.0,22.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,75.0,73.0,0.78,0.0,2.0,7.0,1.0,0.89,8.0,0.67,0.8,0.5,,96.0,247.0,0.0,3.0,11.0,3.0,112.0,96.0,15.0,18.0,126.0,0.0,8.0,,0.0,0.0,3.0,20.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,7.0,83.0,76.0,0.77,0.0,3.0,10.0,2.0,0.78,7.0,0.33,0.2,0.5,,,
value,4617664,1242,Super Rugby,2013,Result,80,Bay Park,7,Chiefs,Blues,290,296,2013-03-30T06:35:00+00:00,23,16,2,1,2,1,3,3,0,0,7,Regular Season,2024-02-15T14:02:41+00:00,91.0,389.0,0.0,9.0,21.0,7.0,96.0,91.0,16.0,15.0,150.0,0.0,11.0,,0.0,1.0,2.0,17.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,4.0,66.0,62.0,0.73,0.0,3.0,8.0,0.0,1.0,11.0,0.67,0.0,0.67,,138.0,481.0,0.0,5.0,15.0,14.0,151.0,138.0,19.0,21.0,96.0,0.0,8.0,,0.0,0.0,1.0,15.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,4.0,106.0,102.0,0.8,0.0,2.0,8.0,1.0,0.88,7.0,0.33,0.0,0.33,,,
value,4617673,1242,Super Rugby,2013,Result,81,GIO Stadium Canberra,7,Brumbies,Bulls,467,308,2013-03-30T08:40:00+00:00,23,20,1,2,0,2,6,2,0,0,7,Regular Season,2024-02-15T14:02:44+00:00,92.0,242.0,0.0,2.0,9.0,3.0,128.0,92.0,14.0,12.0,71.0,0.0,11.0,,0.0,0.0,0.0,25.0,1.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,4.0,75.0,71.0,0.83,0.0,2.0,10.0,0.0,1.0,6.0,0.33,1.0,0.0,,76.0,271.0,0.0,3.0,12.0,4.0,86.0,76.0,8.0,9.0,116.0,0.0,14.0,,0.0,1.0,2.0,25.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,7.0,56.0,49.0,0.82,0.0,3.0,14.0,3.0,0.57,4.0,0.67,0.0,1.0,,,
value,4617682,1242,Super Rugby,2013,Result,81,Free State Stadium,7,Cheetahs,Rebels,239,53,2013-03-30T15:05:00+00:00,34,16,5,1,3,1,1,3,0,0,7,Regular Season,2024-02-15T14:02:48+00:00,118.0,410.0,0.0,18.0,15.0,9.0,156.0,118.0,16.0,12.0,104.0,0.0,7.0,,0.0,0.0,3.0,33.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,78.0,77.0,0.86,0.0,2.0,12.0,0.0,1.0,10.0,0.83,1.0,0.8,,89.0,303.0,0.0,3.0,12.0,7.0,87.0,89.0,22.0,15.0,130.0,0.0,6.0,,0.0,1.0,1.0,23.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,61.0,58.0,0.8,0.0,2.0,8.0,0.0,1.0,7.0,0.17,0.0,0.2,,,
value,4617691,1242,Super Rugby,2013,Result,80,Newlands,7,Stormers,Crusaders,314,305,2013-03-30T17:10:00+00:00,14,19,1,1,0,1,3,4,0,0,7,Regular Season,2024-02-15T14:02:51+00:00,96.0,347.0,0.0,3.0,15.0,0.0,105.0,96.0,12.0,18.0,153.0,0.0,10.0,,0.0,1.0,0.0,26.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,5.0,88.0,83.0,0.61,0.0,7.0,11.0,2.0,0.67,4.0,0.5,0.5,0.0,,138.0,316.0,0.0,5.0,18.0,7.0,190.0,138.0,15.0,15.0,117.0,0.0,8.0,,0.0,0.0,1.0,25.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,107.0,106.0,0.79,0.0,3.0,11.0,0.0,1.0,5.0,0.5,0.5,0.0,,,
value,4617700,1242,Super Rugby,2013,Result,80,Allianz Stadium,7,Waratahs,Force,617,236,2013-03-31T05:05:00+00:00,23,19,1,1,0,1,6,4,0,0,7,Regular Season,2024-02-15T14:01:50+00:00,84.0,426.0,0.0,8.0,25.0,7.0,131.0,84.0,15.0,16.0,135.0,0.0,11.0,,0.0,0.0,0.0,20.0,1.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,10.0,60.0,50.0,0.9,0.0,1.0,9.0,1.0,0.83,5.0,0.5,0.0,0.5,,116.0,366.0,0.0,2.0,16.0,10.0,144.0,116.0,16.0,25.0,80.0,0.0,12.0,,0.0,1.0,1.0,17.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,9.0,97.0,88.0,0.88,0.0,2.0,15.0,0.0,1.0,7.0,0.5,0.0,0.5,,,
value,4617736,1242,Super Rugby,2013,Result,80,Eden Park,8,Blues,Highlanders,296,302,2013-04-05T06:35:00+00:00,29,18,4,2,3,1,1,2,0,0,8,Regular Season,2024-02-15T14:01:17+00:00,137.0,602.0,0.0,14.0,28.0,19.0,153.0,137.0,16.0,17.0,147.0,0.0,9.0,,0.0,1.0,3.0,20.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,90.0,87.0,0.75,0.0,4.0,12.0,2.0,0.71,5.0,0.67,0.67,0.67,,146.0,548.0,0.0,7.0,17.0,17.0,170.0,146.0,23.0,28.0,145.0,0.0,9.0,,0.0,1.0,1.0,16.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,8.0,93.0,85.0,1.0,0.0,0.0,8.0,0.0,1.0,8.0,0.33,0.33,0.33,,,
value,4617745,1242,Super Rugby,2013,Result,82,GIO Stadium Canberra,8,Brumbies,Kings,467,119,2013-04-05T08:40:00+00:00,28,28,2,4,0,4,6,0,0,0,8,Regular Season,2024-02-15T14:01:21+00:00,114.0,337.0,0.0,5.0,12.0,5.0,146.0,114.0,10.0,13.0,63.0,0.0,10.0,,0.0,0.0,0.0,19.0,2.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,4.0,96.0,92.0,0.83,0.0,3.0,15.0,1.0,0.8,4.0,0.33,0.5,0.0,,66.0,230.0,0.0,6.0,13.0,4.0,59.0,66.0,9.0,12.0,157.0,0.0,15.0,,0.0,1.0,4.0,21.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,47.0,42.0,0.81,0.0,3.0,13.0,0.0,1.0,6.0,0.67,0.5,1.0,,,
value,4617754,1242,Super Rugby,2013,Result,80,Growthpoint Kings Park,8,Sharks,Crusaders,311,305,2013-04-05T17:10:00+00:00,21,17,0,1,0,0,7,4,0,0,8,Regular Season,2024-02-15T14:01:26+00:00,109.0,325.0,0.0,3.0,15.0,7.0,129.0,109.0,10.0,20.0,121.0,0.0,9.0,,0.0,0.0,0.0,24.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,3.0,79.0,76.0,0.82,0.0,3.0,14.0,0.0,1.0,5.0,0.0,0.0,0.0,,112.0,403.0,0.0,7.0,20.0,13.0,179.0,112.0,8.0,15.0,124.0,0.0,12.0,,0.0,0.0,0.0,26.0,1.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,75.0,74.0,1.0,0.0,0.0,7.0,1.0,0.86,6.0,1.0,1.0,0.0,,,
value,4617763,1242,Super Rugby,2013,Result,80,Westpac Stadium,8,Hurricanes,Waratahs,299,617,2013-04-06T06:35:00+00:00,41,29,4,3,3,1,5,4,0,0,8,Regular Season,2024-02-15T13:04:13+00:00,95.0,573.0,0.0,11.0,25.0,10.0,115.0,95.0,11.0,36.0,155.0,0.0,8.0,,0.0,0.0,3.0,27.0,1.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,64.0,62.0,0.9,0.0,1.0,9.0,0.0,1.0,5.0,0.57,0.5,0.6,,149.0,710.0,0.0,14.0,36.0,13.0,228.0,149.0,22.0,25.0,85.0,0.0,8.0,,0.0,0.0,1.0,15.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,8.0,106.0,98.0,1.0,0.0,0.0,12.0,0.0,1.0,7.0,0.43,0.5,0.4,,,
value,4617772,1242,Super Rugby,2013,Result,82,NIB Stadium,8,Force,Rebels,236,53,2013-04-06T08:40:00+00:00,23,30,3,4,1,2,2,2,0,0,8,Regular Season,2024-02-15T13:04:17+00:00,123.0,346.0,0.0,4.0,17.0,10.0,155.0,123.0,19.0,11.0,93.0,0.0,4.0,,0.0,0.0,1.0,18.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,96.0,94.0,0.83,0.0,2.0,10.0,0.0,1.0,5.0,0.43,0.33,0.5,,85.0,322.0,0.0,6.0,11.0,6.0,107.0,85.0,9.0,17.0,148.0,0.0,12.0,,0.0,0.0,2.0,24.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,65.0,62.0,0.9,0.0,1.0,9.0,2.0,0.8,8.0,0.57,0.67,0.5,,,
value,4617781,1242,Super Rugby,2013,Result,83,Free State Stadium,8,Cheetahs,Stormers,239,314,2013-04-06T15:05:00+00:00,26,24,2,2,2,1,3,4,1,0,8,Regular Season,2024-02-15T13:04:20+00:00,114.0,435.0,0.0,7.0,24.0,3.0,164.0,114.0,8.0,16.0,126.0,0.0,10.0,,0.0,0.0,2.0,32.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,85.0,82.0,0.64,0.0,5.0,9.0,0.0,1.0,9.0,0.5,0.33,1.0,,107.0,407.0,0.0,2.0,16.0,6.0,143.0,107.0,20.0,24.0,121.0,0.0,7.0,,0.0,0.0,1.0,32.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,2.0,78.0,76.0,1.0,0.0,0.0,10.0,1.0,0.8,4.0,0.5,0.67,0.0,,,
value,4617826,1242,Super Rugby,2013,Result,80,Forsyth Barr,9,Highlanders,Brumbies,302,467,2013-04-12T07:35:00+00:00,19,30,1,3,1,3,4,3,0,0,9,Regular Season,2024-02-15T13:03:48+00:00,166.0,479.0,0.0,5.0,38.0,15.0,168.0,166.0,22.0,19.0,102.0,0.0,7.0,,0.0,0.0,1.0,22.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,6.0,128.0,122.0,0.8,0.0,2.0,8.0,1.0,0.75,3.0,0.25,0.0,0.5,,98.0,413.0,0.0,5.0,20.0,6.0,121.0,98.0,13.0,38.0,187.0,0.0,13.0,,0.0,0.0,3.0,31.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,69.0,66.0,0.9,0.0,1.0,9.0,1.0,0.86,6.0,0.75,1.0,0.5,,,
value,4617835,1242,Super Rugby,2013,Result,80,Waikato Stadium,9,Chiefs,Reds,290,767,2013-04-13T04:35:00+00:00,23,31,2,4,2,4,3,1,0,0,9,Regular Season,2024-02-15T13:01:51+00:00,132.0,662.0,0.0,15.0,22.0,16.0,155.0,132.0,22.0,11.0,80.0,0.0,9.0,,0.0,0.0,2.0,20.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,9.0,103.0,94.0,0.79,0.0,3.0,11.0,0.0,1.0,5.0,0.33,0.33,0.33,,82.0,469.0,0.0,11.0,11.0,6.0,95.0,82.0,16.0,22.0,139.0,0.0,8.0,,0.0,1.0,4.0,26.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,58.0,55.0,0.89,0.0,1.0,8.0,2.0,0.8,8.0,0.67,0.67,0.67,,,
